IMDB ID,Title,Year,Date Published,Genre,Duration,Country,Language,Director,Writer,Production Company,Actors,Avg Rating,# of Ratings,Lifetime_Gross,Lifetime Gross - Adjusted ($),Decade
tt0143145,The World Is Not Enough,1999,1999-11-26,"Action, Adventure, Thriller",128,"UK, USA","English, Russian, Spanish",Michael Apted,"Neal Purvis, Robert Wade",Danjaq,"Pierce Brosnan, Sophie Marceau, Robert Carlyle, Denise Richards, Robbie Coltrane, Judi Dench, Desmond Llewelyn, John Cleese, Maria Grazia Cucinotta, Samantha Bond, Michael Kitchen, Colin Salmon, Goldie, David Calder, Serena Scott Thomas",6.4,178750,"$126,943,684.00","$191,335,220.04",1990-1999
tt0143344,Knockout,2000,2000-02-04,"Action, Drama",99,USA,English,Lorenzo Doumani,"Lorenzo Doumani, Mark Stevens",DMG Entertainment,"Sophia Adella Luke, Eduardo Yáñez, Tony Plana, Paul Winfield, William McNamara, Maria Conchita Alonso, Gina La Piana, Fredia Gibbs, Tony Burton, Brittany Parkyn, Dora Weber, Mike Moroff, Erick Vazquez, Ralph Cooper, Mike Rad",3.6,166,"$169,503.00","$247,174.16",2000-2009
tt0143746,Molly,1999,1999-07-01,"Comedy, Drama, Romance",102,USA,English,John Duigan,Richard Christie,Absolute Entertainment (II),"Elisabeth Shue, Aaron Eckhart, Jill Hennessy, Thomas Jane, D.W. Moffett, Elizabeth Mitchell, Robert Harper, Elaine Hendrix, Michael Paul Chan, Lucy Liu, Jon Pennell, Sarah Wynter, Lauren Richter, Tanner Lee Prairie, Nicholas Pryor",5.8,2578,"$17,650.00","$26,602.87",1990-1999
tt0143874,Shattered Image,1998,1998-12-04,"Crime, Drama, Fantasy",102,"USA, Canada, UK",English,Raoul Ruiz,Duane Poole,Fireworks Entertainment,"William Baldwin, Anne Parillaud, Lisanne Falk, Graham Greene, Bulle Ogier, Billy Wilmott, O'Neil Peart, Leonie Forbes, Rick Ravanello, Marc Akerstream, Peter Hanlon, Alwyn Scott, Pablo Hoilett, Fay Ellington, Ilona Margolis",4.9,640,"$106,116.00","$163,475.28",1990-1999
tt0144084,American Psycho,2000,2000-06-02,"Crime, Drama",101,"USA, Canada","English, Spanish, Cantonese",Mary Harron,"Bret Easton Ellis, Mary Harron",Am Psycho Productions,"Christian Bale, Justin Theroux, Josh Lucas, Bill Sage, Chloë Sevigny, Reese Witherspoon, Samantha Mathis, Matt Ross, Jared Leto, Willem Dafoe, Cara Seymour, Guinevere Turner, Stephen Bogaert, Monika Meier, Reg E. Cathey",7.6,445091,"$15,070,285.00","$21,975,923.67",2000-2009
tt0144120,Bride of Chucky,1998,1998-10-16,"Comedy, Horror",89,"USA, Canada",English,Ronny Yu,"Don Mancini, Don Mancini",Midwinter Productions Inc.,"Jennifer Tilly, Brad Dourif, Katherine Heigl, Nick Stabile, Alexis Arquette, Gordon Michael Woolvett, John Ritter, Lawrence Dane, Michael Louis Johnson, James Gallanders, Janet Kidder, Vince Corazza, Kathy Najimy, Park Bench, Emily Weedon",5.4,49495,"$32,383,850.00","$49,888,413.63",1990-1999
tt0144142,Committed,2000,2000-07-14,"Comedy, Drama",98,USA,"English, Spanish",Lisa Krueger,Lisa Krueger,Miramax,"Heather Graham, Casey Affleck, Luke Wilson, Goran Visnjic, Patricia Velasquez, Alfonso Arau, Mark Ruffalo, Kim Dickens, Clea DuVall, Summer Phoenix, Art Alexakis, Mary Kay Place, Dylan Baker, Wood Harris, Laurel Holloman",5.1,3547,"$40,361.00","$58,855.57",2000-2009
tt0144168,Dick,1999,1999-08-04,Comedy,94,"France, Canada, USA",English,Andrew Fleming,"Andrew Fleming, Sheryl Longin",Canal+ Droits Audiovisuels,"Kirsten Dunst, Michelle Williams, Dan Hedaya, Will Ferrell, Bruce McCulloch, Teri Garr, Dave Foley, Jim Breuer, Ana Gasteyer, Harry Shearer, Saul Rubinek, Devon Gummersall, Ted McGinley, Ryan Reynolds, G.D. Spradlin",6.1,17824,"$6,262,878.00","$9,439,690.91",1990-1999
tt0144178,Dreaming of Joseph Lees,1999,1999-11-26,"Romance, Drama",92,"USA, UK",English,Eric Styles,Catherine Linstrum,Christopher Milburn Production,"Rupert Graves, Samantha Morton, Nicholas Woodeson, Lee Ross, Felix Billson, Lauren Richardson, Frank Finlay, Vernon Dobtcheff, Miriam Margolyes, Holly Aird, Frederick Stuart, Richie Tongé, Harry Selby, Juan Thomas, Emma Cunniffe",6.5,748,"$12,044.00","$18,153.26",1990-1999
tt0144214,The General's Daughter,1999,1999-09-17,"Crime, Drama, Mystery",116,"USA, Germany",English,Simon West,"Nelson DeMille, Christopher Bertolini",Paramount Pictures,"John Travolta, Madeleine Stowe, James Cromwell, Timothy Hutton, Leslie Stefanson, Daniel von Bargen, Clarence Williams III, James Woods, Peter Weireter, Mark Boone Junior, John Beasley, Boyd Kestner, Brad Beyer, John Benjamin Hickey, Rick Dial",6.3,50003,"$102,705,852.00","$154,802,871.42",1990-1999
tt0144637,Tequila Body Shots,1999,2006-08-08,"Comedy, Horror, Thriller",97,USA,English,Tony Shyu,Tony Shyu,Showtown Films Inc.,"Joey Lawrence, Dru Mouser, Nathan Anderson, Josh Marchette, Rob Benedict, Jennifer Lyons, Mauro L. Metini, Senta Moses Mikan, Henry Darrow, Rene L. Moreno, Stephanie Arellano, Richard Stay, Apollo Dukakis, Ian Jacklin, Alexandra Adi",3.7,318,"$9,037.00","$13,620.97",1990-1999
tt0144640,Three to Tango,1999,2000-06-30,"Comedy, Romance",98,"Australia, USA",English,Damon Santostefano,"Rodney Patrick Vaccaro, Rodney Patrick Vaccaro",Warner Bros.,"Matthew Perry, Neve Campbell, Dylan McDermott, Oliver Platt, Cylk Cozart, John C. McGinley, Bob Balaban, Deborah Rush, Kelly Rowan, Rick Gomez, Patrick Van Horn, David Ramsey, Kent Staines, Ho Chow, Michael Proudfoot",6.0,17752,"$10,570,375.00","$15,932,143.79",1990-1999
tt0144715,Holy Smoke,1999,1999-12-26,"Drama, Comedy",115,"USA, Australia","English, Hindi",Jane Campion,"Anna Campion, Jane Campion",India Take One Productions,"Kate Winslet, Harvey Keitel, Julie Hamilton, Sophie Lee, Dan Wyllie, Paul Goddard, Tim Robertson, George Rafael, Kerry Walker, Les Dayman, Samantha Murray, Sandy Gutman, Simon Anderson, Pam Grier, Eva Martin",5.9,13377,"$1,765,545.00","$2,661,108.69",1990-1999
tt0144814,The Rage: Carrie 2,1999,1999-03-12,"Horror, Sci-Fi, Thriller",104,USA,English,"Katt Shea, Robert Mandel","Stephen King, Rafael Moreu",United Artists,"Emily Bergl, Jason London, Dylan Bruno, J. Smith-Cameron, Amy Irving, Zachery Ty Bryan, John Doe, Gordon Clapp, Rachel Blanchard, Charlotte Ayanna, Justin Urich, Mena Suvari, Eli Craig, Eddie Kaye Thomas, Clint Jordan",4.7,14840,"$17,762,705.00","$26,772,746.49",1990-1999
tt0144964,Highlander: Endgame,2000,2000-09-01,"Action, Adventure, Fantasy",87,"UK, USA, Luxembourg","English, French, Scottish Gaelic",Douglas Aarniokoski,"Gregory Widen, Eric Bernt",Davis-Panzer Productions,"Adrian Paul, Christopher Lambert, Bruce Payne, Lisa Barbuscia, Donnie Yen, Jim Byrnes, Peter Wingfield, Damon Dash, Beatie Edney, Sheila Gish, Oris Erhuero, Ian Paul Cassidy, Adam Copeland, Mihnea Trusca, June Watson",4.6,18616,"$12,811,858.00","$18,682,620.36",2000-2009
tt0145048,Little Men,1998,1998-05-08,Drama,98,Canada,English,Rodney Gibbons,"Mark Evan Schwartz, Louisa May Alcott",Allegro Films,"Kathleen Fee, Michael Caloz, Mariel Hemingway, Ben Cook, Ricky Mabe, Chris Sarandon, Gabrielle Boni, Michael Yarmush, Tyler Hynes, B.J. McLellan, Mathew Mackay, Julia Garland, Serge Houde, Emma Campbell, James Bradford",6.2,436,"$104,255.00","$160,608.35",1990-1999
tt0145487,Spider-Man,2002,2002-06-14,"Action, Adventure, Sci-Fi",121,USA,English,Sam Raimi,"Stan Lee, Steve Ditko",Columbia Pictures,"Tobey Maguire, Willem Dafoe, Kirsten Dunst, James Franco, Cliff Robertson, Rosemary Harris, J.K. Simmons, Joe Manganiello, Gerry Becker, Bill Nunn, Jack Betts, Stanley Anderson, Ron Perkins, Michael Papajohn, K.K. Dodds",7.3,653185,"$403,706,375.00","$563,499,147.90",2000-2009
tt0145531,Stigmata,1999,2000-01-21,Horror,103,"USA, Mexico","English, Assyrian Neo-Aramaic, Portuguese, Italian, Aramaic",Rupert Wainwright,"Tom Lazarus, Tom Lazarus",Metro-Goldwyn-Mayer (MGM),"Patricia Arquette, Gabriel Byrne, Jonathan Pryce, Nia Long, Thomas Kopache, Rade Serbedzija, Enrico Colantoni, Dick Latessa, Portia de Rossi, Patrick Muldoon, Ann Cusack, Shaun Toub, Tom Hodges, Lydia Hazan, Shaun Duke",6.2,61674,"$50,046,268.00","$75,431,982.10",1990-1999
tt0145653,Angela's Ashes,1999,2000-01-14,Drama,145,"USA, Ireland",English,Alan Parker,"Frank McCourt, Laura Jones",David Brown Productions,"Emily Watson, Robert Carlyle, Joe Breen, Ciaran Owens, Michael Legge, Ronnie Masterson, Pauline McLynn, Liam Carney, Eanna MacLiam, Andrew Bennett, Shane Murray-Corcoran, Devon Murray, Peter Halpin, Aaron Geraghty, Sean Carney Daly",7.3,19346,"$13,042,112.00","$19,657,656.77",1990-1999
tt0145660,Austin Powers: The Spy Who Shagged Me,1999,1999-07-30,"Action, Adventure, Comedy",95,USA,"English, German",Jay Roach,"Mike Myers, Michael McCullers",New Line Cinema,"Mike Myers, Heather Graham, Michael York, Robert Wagner, Rob Lowe, Seth Green, Mindy Sterling, Verne Troyer, Elizabeth Hurley, Gia Carides, Oliver Muirhead, George Cheung, Jeffrey Meng, Muse Watson, Scott Cooper",6.6,207193,"$206,040,086.00","$310,552,868.40",1990-1999
tt0145681,The Bone Collector,1999,2000-01-14,"Crime, Drama, Mystery",118,"USA, Canada",English,Phillip Noyce,"Jeffery Deaver, Jeremy Iacone",Columbia Pictures,"Denzel Washington, Angelina Jolie, Queen Latifah, Michael Rooker, Michael McGlone, Luis Guzmán, Leland Orser, John Benjamin Hickey, Bobby Cannavale, Ed O'Neill, Richard Zeman, Olivia Birkelund, Gary Swanson, James Bulleit, Frank Fontaine",6.7,144920,"$66,518,655.00","$100,259,903.37",1990-1999
tt0145893,Simply Irresistible,1999,1999-02-05,"Comedy, Drama, Fantasy",96,"Germany, USA","English, French",Mark Tarlov,Judith Roberts,New Regency Pictures,"Sarah Michelle Gellar, Sean Patrick Flanery, Patricia Clarkson, Dylan Baker, Lawrence Gilliard Jr., Christopher Durang, Betty Buckley, Olek Krupa, Amanda Peet, Alex Draper, Drew Nieporent, Anthony Ruivivar, Andrew McFarlane, Steven Skybell, Phyllis Somerville",5.3,12767,"$4,398,989.00","$6,630,353.73",1990-1999
tt0146309,Thirteen Days,2000,2001-03-16,"Drama, History, Thriller",145,USA,"English, Russian, Spanish, Romanian",Roger Donaldson,"David Self, Ernest R. May",New Line Cinema,"Shawn Driscoll, Kevin Costner, Drake Cook, Lucinda Jenney, Caitlin Wachs, Jon Foster, Matthew Dunn, Kevin O'Donnell, Janet Coleman, Bruce Thomas, Stephanie Romanov, Bruce Greenwood, Frank Wood, Dakin Matthews, Liz Sinclair",7.3,51502,"$34,592,089.00","$50,443,180.56",2000-2009
tt0146316,Lara Croft: Tomb Raider,2001,2001-07-06,"Action, Adventure, Fantasy",100,"USA, UK, Japan, Germany",English,Simon West,"Sara B. Cooper, Mike Werb",Paramount Pictures,"Angelina Jolie, Jon Voight, Iain Glen, Noah Taylor, Daniel Craig, Richard Johnson, Chris Barrie, Julian Rhind-Tutt, Leslie Phillips, Robert Phillips, Rachel Appleton, Henry Wyndham, David Cheung, David Tse, Ozzie Yue",5.8,188967,"$131,168,070.00","$185,980,917.86",2000-2009
tt0146336,Urban Legend,1998,1999-04-16,"Horror, Mystery, Thriller",99,"USA, Canada",English,Jamie Blanks,Silvio Horta,Phoenix Pictures,"Jared Leto, Alicia Witt, Rebecca Gayheart, Michael Rosenbaum, Loretta Devine, Joshua Jackson, Tara Reid, John Neville, Julian Richings, Robert Englund, Danielle Harris, Natasha Gregson Wagner, Gord Martineau, Kay Hawtrey, Angela Vint",5.6,56498,"$38,072,438.00","$58,651,875.39",1990-1999
tt0146675,End of Days,1999,1999-12-10,"Action, Fantasy, Horror",122,USA,"English, Latin",Peter Hyams,Andrew W. Marlowe,Beacon Communications,"Arnold Schwarzenegger, Gabriel Byrne, Robin Tunney, Kevin Pollak, CCH Pounder, Derrick O'Connor, David Weisenberg, Rainer Judd, Miriam Margolyes, Udo Kier, Luciano Miele, Michael O'Hagan, Mark Margolis, Jack Shearer, Rod Steiger",5.8,101768,"$66,889,043.00","$100,818,168.79",1990-1999
tt0146838,Any Given Sunday,1999,2000-03-31,"Drama, Sport",162,USA,English,Oliver Stone,"Daniel Pyne, John Logan",Warner Bros.,"Al Pacino, Cameron Diaz, Dennis Quaid, James Woods, Jamie Foxx, LL Cool J, Matthew Modine, Jim Brown, Lawrence Taylor, Bill Bellamy, Andrew Bryniarski, Lela Rochon, Lauren Holly, Ann-Margret, Aaron Eckhart",6.9,107707,"$75,530,832.00","$113,843,461.17",1990-1999
tt0146882,High Fidelity,2000,2000-07-21,"Comedy, Drama, Music",113,"UK, USA","English, Danish",Stephen Frears,"Nick Hornby, D.V. DeVincentis",Touchstone Pictures,"John Cusack, Iben Hjejle, Todd Louiso, Jack Black, Lisa Bonet, Catherine Zeta-Jones, Joan Cusack, Tim Robbins, Chris Rehmann, Ben Carr, Lili Taylor, Joelle Carter, Natasha Gregson Wagner, Shannon Stillo, Drake Bell",7.5,160376,"$27,287,137.00","$39,790,889.14",2000-2009
tt0146984,The Legend of Bagger Vance,2000,2001-03-02,"Drama, Fantasy, Sport",126,USA,English,Robert Redford,"Steven Pressfield, Jeremy Leven",Twentieth Century Fox,"Will Smith, Matt Damon, Charlize Theron, Bruce McGill, Joel Gretsch, J. Michael Moncrief, Peter Gerety, Lane Smith, Michael O'Neill, Thomas Jay Ryan, Trip Hamilton, Dermot Crowley, Harve Presnell, Danny Nelson, Bob Penny",6.7,51348,"$30,919,168.00","$45,087,221.36",2000-2009
tt0147004,Little Voice,1998,1999-02-19,"Comedy, Drama, Music",97,UK,English,Mark Herman,"Jim Cartwright, Mark Herman",Miramax,"Brenda Blethyn, Jane Horrocks, Ewan McGregor, Philip Jackson, Annette Badland, Michael Caine, Jim Broadbent, Adam Fogerty, James Welsh, Karen Gregory, Fred Feast, Graham Turner, George Oliver, Virgil Tracy, Dick Van Winkle",6.9,15250,"$4,611,784.00","$7,104,608.86",1990-1999
tt0147612,Happiness,1998,1999-07-30,"Comedy, Drama",134,USA,"English, Russian",Todd Solondz,Todd Solondz,Good Machine,"Jane Adams, Jon Lovitz, Philip Seymour Hoffman, Dylan Baker, Lara Flynn Boyle, Justin Elvin, Cynthia Stevenson, Lila Glantzman-Leib, Gerry Becker, Rufus Read, Louise Lasser, Ben Gazzara, Camryn Manheim, Arthur J. Nascarella, Molly Shannon",7.7,63462,"$2,807,390.00","$4,324,879.02",1990-1999
tt0147800,10 Things I Hate About You,1999,1999-07-09,"Comedy, Drama, Romance",97,USA,"English, French",Gil Junger,"Karen McCullah, Kirsten Smith",Touchstone Pictures,"Heath Ledger, Julia Stiles, Joseph Gordon-Levitt, Larisa Oleynik, David Krumholtz, Andrew Keegan, Susan May Pratt, Gabrielle Union, Larry Miller, Daryl Mitchell, Allison Janney, David Leisure, Greg Jackson, Kyle Cease, Terence Heuston",7.3,276216,"$38,178,166.00","$57,543,845.92",1990-1999
tt0148421,Looking for an Echo,2000,2000-11-10,Drama,97,USA,English,Martin Davidson,"Jeffrey Goldenberg, Robert Held",Echo Productions,"Armand Assante, Diane Venora, Joe Grifasi, Tom Mason, Tony Denison, Johnny Williams, Edoardo Ballerini, Christy Carlson Romano, David Vadim, Monica Trombetta, David Margulies, Paz de la Huerta, Ilana Levine, Gena Scriva, Gayle Scott",6.7,258,"$13,465.00","$19,635.05",2000-2009
tt0149261,Deep Blue Sea,1999,1999-10-15,"Action, Adventure, Sci-Fi",105,"USA, Mexico","English, Spanish",Renny Harlin,"Duncan Kennedy, Donna Powers",Warner Bros.,"Thomas Jane, Saffron Burrows, Samuel L. Jackson, Jacqueline McKenzie, Michael Rapaport, Stellan Skarsgård, LL Cool J, Aida Turturro, Cristos, Daniel Rey, Valente Rodriguez, Brent Roam, Eyal Podell, Erinn Bartlett, Dan Thiel",5.8,117592,"$73,648,142.00","$111,005,786.27",1990-1999
tt0149367,Where the Money Is,2000,2000-10-06,"Drama, Comedy, Crime",89,"Germany, USA, UK, Canada",English,Marek Kanievska,"E. Max Frye, E. Max Frye",Gramercy Pictures (I),"Paul Newman, Linda Fiorentino, Dermot Mulroney, Susan Barnes, Anne Pitoniak, Bruce MacVittie, Irma St. Paule, Michel Perron, Dorothy Gordon, Rita Tuckett, Diane Amos, Dawn Ford, T.J. Kenneally, Rod McLachlan, Bill Corday",6.2,5029,"$5,661,798.00","$8,256,196.92",2000-2009
tt0149624,All the Pretty Horses,2000,2001-05-25,"Drama, Romance, Western",116,USA,"English, Spanish",Billy Bob Thornton,"Cormac McCarthy, Ted Tally",Columbia Pictures,"Matt Damon, Henry Thomas, Penélope Cruz, Angelina Torres, J.D. Young, Laura Poe, Sam Shepard, Robert Patrick, Lucas Black, Yvette Diaz, Imelda Colindres, Augustin Solis, Rubén Blades, Elizabeth Ibarra, Miriam Colon",5.8,12514,"$15,540,353.00","$22,661,390.36",2000-2009
tt0149691,Anywhere But Here,1999,1999-12-03,"Comedy, Drama",114,USA,English,Wayne Wang,"Mona Simpson, Alvin Sargent",Fox 2000 Pictures,"Susan Sarandon, Natalie Portman, Hart Bochner, Eileen Ryan, Ray Baker, John Diehl, Shawn Hatosy, Bonnie Bedelia, Faran Tahir, Shishir Kurup, Samantha Goldstein, Scott Burkholder, Yvonna Kopacz Wright, Eva Amurri Martino, Kieren van den Blink",6.2,16325,"$18,670,401.00","$28,140,866.65",1990-1999
tt0150216,Cradle Will Rock,1999,2000-01-21,Drama,132,USA,"English, Italian",Tim Robbins,Tim Robbins,Cradle Productions Inc.,"Hank Azaria, Rubén Blades, Joan Cusack, John Cusack, Cary Elwes, Philip Baker Hall, Cherry Jones, Angus Macfadyen, Bill Murray, Vanessa Redgrave, Susan Sarandon, Jamey Sheridan, John Turturro, Emily Watson, Bob Balaban",6.8,8567,"$2,903,404.00","$4,376,140.87",1990-1999
tt0150377,Double Jeopardy,1999,2000-01-28,"Crime, Drama, Mystery",105,"USA, Germany, Canada",English,Bruce Beresford,"David Weisberg, Douglas Cook",Paramount Pictures,"Tommy Lee Jones, Ashley Judd, Benjamin Weir, Jay Brazeau, Bruce Greenwood, John Maclaren, Ed Evanko, Annabeth Gish, Bruce Campbell, Brennan Elliott, Angela Schneider, Michael Gaston, Gillian Barber, Tom McBeath, David Jacox",6.5,67533,"$116,741,558.00","$175,958,117.68",1990-1999
tt0150915,Hilary and Jackie,1998,1999-02-12,"Biography, Drama, Music",121,UK,English,Anand Tucker,"Hilary du Pré, Piers du Pré",Arts Council of England,"Emily Watson, Rachel Griffiths, James Frain, David Morrissey, Charles Dance, Celia Imrie, Rupert Penry-Jones, Bill Paterson, Auriol Evans, Keylee Jade Flanders, Grace Chatto, Nyree Dawn Porter, Maggie McCarthy, Vernon Dobtcheff, Anthony Smee",7.3,9401,"$4,912,892.00","$7,568,475.90",1990-1999
tt0151150,Josh,2000,2000-06-09,"Action, Drama, Musical",162,India,Hindi,Mansoor Khan,"Aatish Kapadia, Mansoor Khan",United Seven Combines,"Shah Rukh Khan, Aishwarya Rai Bachchan, Chandrachur Singh, Sharad S. Kapoor, Priya Gill, Sharat Saxena, Vivek Vaswani, Anjan Srivastav, Kumar Bharadwaj, Suhas Joshi, Nadira, Ruhshad Nariman Daruwalla, Saandesh Nayak, Shraddha Nigam, Sushant Singh",6.1,8801,"$426,318.00","$621,669.19",2000-2009
tt0151568,Topsy-Turvy,1999,2000-03-10,"Biography, Comedy, Drama",154,"UK, USA","English, French, German, Italian, Japanese",Mike Leigh,Mike Leigh,Goldwyn Films,"Allan Corduner, Dexter Fletcher, Sukie Smith, Roger Heathcott, Wendy Nottingham, Stefan Bednarczyk, Geoffrey Hutchings, Timothy Spall, Francis Lee, William Neenan, Adam Searle, Martin Savage, Jim Broadbent, Lesley Manville, Kate Doherty",7.3,11199,"$6,208,548.00","$9,357,802.30",1990-1999
tt0151582,The Minus Man,1999,1999-10-08,"Crime, Drama, Mystery",111,USA,English,Hampton Fancher,"Lew McCreary, Hampton Fancher",Shooting Gallery,"Owen Wilson, Sheryl Crow, Dwight Yoakam, Dennis Haysbert, Alex Warren, Mercedes Ruehl, Chloe Black, Brian Cox, Eric Mabius, Larry Miller, Lois Gerace, Erik Holland, Danny 'Big Black' Rey, Janeane Garofalo, Axel Ovregaard",6.1,6102,"$370,668.00","$558,687.45",1990-1999
tt0151738,Never Been Kissed,1999,1999-08-27,"Comedy, Drama, Romance",107,USA,English,Raja Gosnell,"Abby Kohn, Marc Silverstein",Fox 2000 Pictures,"Drew Barrymore, David Arquette, Michael Vartan, Molly Shannon, John C. Reilly, Garry Marshall, Sean Whalen, Cress Williams, Octavia Spencer, Sarah DeVincentis, Allen Covert, Armand Reiser, David Doty, Derek Morgan, Kathleen Marshall",6.0,78860,"$55,474,756.00","$83,614,042.95",1990-1999
tt0151804,Office Space,1999,1999-02-19,Comedy,89,USA,English,Mike Judge,"Mike Judge, Mike Judge",Twentieth Century Fox,"Ron Livingston, Jennifer Aniston, David Herman, Ajay Naidu, Diedrich Bader, Stephen Root, Gary Cole, Richard Riehle, Alexandra Wentworth, Joe Bays, John C. McGinley, Paul Willson, Kinna McInroe, Todd Duffey, Greg Pitts",7.7,230730,"$10,827,810.00","$16,320,161.38",1990-1999
tt0152836,Taal,1999,1999-08-13,"Musical, Romance",179,India,"Hindi, Tamil",Subhash Ghai,"H. Banerjee, Sachin Bhowmick",Mukta Arts,"Akshaye Khanna, Anil Kapoor, Aishwarya Rai Bachchan, Alok Nath, Amrish Puri, Sushma Seth, Mita Vasisht, Saurabh Shukla, Jividha Sharma, Tanya Mukherjee, Supriya Karnik, Prithvi Zutshi, Manoj Pahwa, Rajesh Khera, Mithilesh Chaturvedi",6.7,4650,"$2,020,532.00","$3,045,436.55",1990-1999
tt0153464,Up at the Villa,2000,2000-04-14,"Drama, Romance",115,"UK, USA",English,Philip Haas,"W. Somerset Maugham, Belinda Haas",October Films,"Kristin Scott Thomas, Sean Penn, Anne Bancroft, James Fox, Jeremy Davies, Derek Jacobi, Massimo Ghini, Dudley Sutton, Lorenza Indovina, Roger Hammond, Clive Merrison, Linda Spurrier, Ben Aris, Anne Ridler, Ann Bell",6.0,2524,"$2,933,161.00","$4,277,219.86",2000-2009
tt0155267,The Thomas Crown Affair,1999,1999-08-20,"Crime, Romance, Thriller",113,USA,"English, German, Polish, French",John McTiernan,"Alan Trustman, Leslie Dixon",United Artists,"Pierce Brosnan, Rene Russo, Denis Leary, Ben Gazzara, Frankie Faison, Fritz Weaver, Charles Keating, Mark Margolis, Faye Dunaway, Michael Lombard, Bill Ambrozy, Michael Bahr, Robert D. Novak, Joe H. Lamb, James Saito",6.8,82779,"$69,305,181.00","$104,459,880.46",1990-1999
